ÓòÃû,ºó×º,×¢²á×´Ì¬,×¢²áÈÕÆÚ,¹ýÆÚÈÕÆÚ,×¢²áÉÌ,×¢²áÕß,ÁªÏµÈË,ÓÊÏä,ÓòÃû×´Ì¬,DNS·þÎñÆ÷,,
guqoo.com,.com,Î´×¢²á,,,,,,,,,
yoxoo.com,.com,ÒÑ×¢²á,2004-06-04,2018-06-04,HiChina Zhicheng Technology Ltd.,,,,ok ;,DNS10.HICHINA.COM;DNS9.HICHINA.COM;,
yuxoo.com,.com,ÒÑ×¢²á,2007-06-04,2018-06-04,Web Commerce Communications Limited dba WebNic.cc,,,,clientDeleteProhibited ;clientTransferProhibited ;clientUpdateProhibited ;,F1G1NS1.DNSPOD.NET;F1G1NS2.DNSPOD.NET;,
cikoo.com,.com,ÒÑ×¢²á,2005-06-05,2018-06-05,HiChina Zhicheng Technology Ltd.,,,,ok ;,NS5.EACHNIC.COM;NS6.EACHNIC.COM;,
nugoo.com,.com,ÒÑ×¢²á,1999-06-05,2018-06-05,"Network Solutions, LLC.",,,,clientTransferProhibited ;,NS11.WORLDNIC.COM;NS12.WORLDNIC.COM;,
pomoo.com,.com,ÒÑ×¢²á,2007-06-05,2018-06-05,"eName Technology Co., Ltd.",,,,clientDeleteProhibited ;clientTransferProhibited ;,NS3.DNS.COM;NS4.DNS.COM;,
qatoo.com,.com,ÒÑ×¢²á,2009-06-05,2018-06-05,HiChina Zhicheng Technology Ltd.,,,,ok ;,DNS29.HICHINA.COM;DNS30.HICHINA.COM;,
zujoo.com,.com,ÒÑ×¢²á,2011-06-05,2018-06-05,"GoDaddy.com, LLC",,,,clientDeleteProhibited ;clientRenewProhibited ;clientTransferProhibited ;clientUpdateProhibited ;,NS01.CASHPARKING.COM;NS02.CASHPARKING.COM;,
butoo.com,.com,ÒÑ×¢²á,2006-06-06,2018-06-06,Megazone Corp. dba Hosting.kr,,,,clientTransferProhibited ;,NS1.PARKINGCREW.NET;NS2.PARKINGCREW.NET;,
fewoo.com,.com,ÒÑ×¢²á,2012-06-06,2018-06-06,DotNamed LLC,,,,clientTransferProhibited ;,NSG1.NAMEBRIGHTDNS.COM;NSG2.NAMEBRIGHTDNS.COM;,
hozoo.com,.com,ÒÑ×¢²á,2002-06-06,2018-06-06,"Bizcn.com, Inc.",,,,clientDeleteProhibited ;clientTransferProhibited ;,DNS.BIZCN.COM;DNS.CNMSN.NET;,
sizoo.com,.com,ÒÑ×¢²á,1998-06-07,2018-06-06,Nominalia Internet S.L.,,,,ok ;,NS-1370.AWSDNS-43.ORG;NS-1997.AWSDNS-57.CO.UK;NS-253.AWSDNS-31.COM;NS-959.AWSDNS-55.NET;,
zoxoo.com,.com,ÒÑ×¢²á,2014-06-06,2018-06-06,"eName Technology Co., Ltd.",,,,clientDeleteProhibited ;clientTransferProhibited ;,F1G1NS1.DNSPOD.NET;F1G1NS2.DNSPOD.NET;,
ciqoo.com,.com,ÒÑ×¢²á,2015-06-07,2018-06-07,HiChina Zhicheng Technology Ltd.,,,,ok ;,DNS10.HICHINA.COM;DNS9.HICHINA.COM;,
lunoo.com,.com,ÒÑ×¢²á,2006-06-07,2018-06-07,NameCheap Inc.,,,,clientTransferProhibited ;,DNS1.REGISTRAR-SERVERS.COM;DNS2.REGISTRAR-SERVERS.COM;,
mijoo.com,.com,ÒÑ×¢²á,1997-06-08,2018-06-07,"Gabia, Inc.",,,,clientDeleteProhibited ;clientTransferProhibited ;,NS2.KIMTEL.COM;NS5.KIMTEL.COM;,
nojoo.com,.com,ÒÑ×¢²á,2005-06-07,2018-06-07,"GoDaddy.com, LLC",,,,ok ;,NS1.NAMEFIND.COM;NS2.NAMEFIND.COM;,
puboo.com,.com,ÒÑ×¢²á,2002-01-07,2018-06-07,"DYNADOT, LLC",,,,clientTransferProhibited ;,NS63.DOMAINCONTROL.COM;NS64.DOMAINCONTROL.COM;,
tokoo.com,.com,ÒÑ×¢²á,2004-06-07,2018-06-07,"NameSilo, LLC",,,,clientTransferProhibited ;,NS1.BODIS.COM;NS2.BODIS.COM;,
